"","State","id","text","Class","period","licensure","education_access","services","status","enforcement","criminal","refugee","migrant","employment","emergency","Class_Int","impact_score","weighted_class"
"452","IA","IA H 658 2015","This budget allocates $210,000 for fiscal year 2015-16, and $105,000 for fiscal year 2016-17 for distribution to community college adult education and literacy programs, for the purpose of administering a pilot project providing Iowans with international resources and new Iowans access to economic and leadership development, making Iowa a more inclusive and welcoming place to live, work, and raise a family. The pilot project shall provide supplemental support services for international refugees to improve learning, English literacy, life skills, cultural competencies, and integration into their communities.","","2012-2016",0,1,0,0,1,0,1,0,0,0,NA,2,NA
"453","IA","IA S 2265 2012","This law prohibits a public notary from acting as an immigration consultant or an expert on immigration matters. It further prohibits them from representing a person in a judicial or administrative proceeding relating to immigration to the United States, U.S. citizenship, or related matters.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"454","IA","IA S 2347 2014","This law appropriates $210,000 to a pilot project that shall provide supplemental support services for international refugees to improve learning, literacy, cultural competencies, and assimilation.","","2012-2016",0,0,0,0,1,0,1,0,0,0,NA,1,NA
"457","ID","ID H 23 2015","This law provides an exemption from massage therapy licensing laws for the practice of massage therapy by persons licensed, registered or certified in another state, a territory, the District of Columbia or a foreign country when practicing on clients participating in organized athletic events or affiliated with or employed by established athletic teams, athletic organizations or performing arts companies temporarily practicing, competing or performing in the state for no more than 60 days in a calendar year.","","2012-2016",1,0,0,0,1,0,0,0,0,0,NA,2,NA
"459","ID","ID HCR 29 2016","This resolution commemorates the 130th Anniversary of the Statue of Liberty, which has welcomed more than twelve million immigrants to American shores.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"460","ID","ID S 1016 2015","Applicants for a class A, B or C driver's licenses or commercial learner's permits must provide proof of U.S. citizenship or lawful permanent residency upon application for issuance, transfer, upgrade or renewal, unless the applicant's driving record already contains documentation confirming citizenship or lawful permanent residency. Applicants for a nondomiciled class A, B or C driver's license or commercial learner's permit domiciled in a foreign country must provide an unexpired employment authorization document issued by the Department of Homeland Security or an unexpired foreign passport accompanied by an approved I-94 form documenting the applicant's most recent admittance into the U.S.","","2012-2016",1,0,0,1,1,0,0,0,1,0,NA,4,NA
"461","ID","ID S 1071 2015","This law requires high school students to successfully complete a civics test, which includes questions used by U.S. Citizenship and Immigration Services, to demonstrate a knowledge and understanding of the fundamentals of U.S. history and the principles and form of U.S. government.","","2012-2016",0,1,1,0,1,0,0,0,0,0,NA,3,NA
"462","ID","ID S 1280 2016","The law amends higher education residency requirements. The definition of nonresident student for tuition purposes includes a student attending an Idaho public institution of higher education with financial assistance provided by another country or governmental unit, and a student who is not a United States citizen, unless lawfully present in the United States.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"463","ID","ID S 1372 2014","This law, known as the Student Data Accessibility, Transparency and Accountability Act of 2014, provides for confidentiality of student information. It states that any data deemed confidential shall not be released to any federal, state or local agency or other organization or entity outside of the state of Idaho. Exceptions include students classified as 'migrants' for reporting purposes as required by the federal government.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"465","IL","IL H 1370 2013","The law changes references to the Basic Pilot Program to the E-Verify Program in order to conform to changes made by federal Public Law 111-83.","","2012-2016",0,0,0,0,0,0,0,0,1,0,NA,1,NA
"466","IL","IL H 1496 2015","This law relates to individuals with education outside of the United States and amends provisions of the Dental Practice Act requiring applicants for a dental license who did not graduate from a dental school in the United States or Canada to complete a certain number of years of general dental clinical training in the United States or Canada prior to licensure, removes provisions allowing the applicant to substitute other forms of training and requiring the applicant to have received specified certification from a dean of an approved college or school.","","2012-2016",1,1,0,0,1,0,0,0,0,0,NA,3,NA
"467","IL","IL H 213 2013","This law, which appropriates funds for FY 14, designates funds for Grants and Administrative Expenses associated with Immigrant Integration Services and for other immigrant services.","","2012-2016",0,0,0,0,1,0,0,1,0,0,NA,2,NA
"468","IL","IL H 2269 2013","This law limits fees charged by notary publics for immigration forms.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"469","IL","IL H 2731 2015","This law requires monthly reports on enrollment in medical assistance programs, including demographic and language preference data.","","2012-2016",0,0,1,0,0,0,0,0,0,0,NA,1,NA
"471","IL","IL H 2809 2013","This law provides that adoption of a child who is a resident of a foreign country by a resident of the United States shall comply with the Intercountry Adoption Act of 2000 and the Immigration and Nationality Act. The Department of Children and Family Services shall maintain the office of Intercountry Adoption Coordinator in order to maintain and protect the rights of prospective adoptive parents and children.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"472","IL","IL H 3047 2013","This law establishes the Office of New Americans to more effectively assist immigrants in overcoming barriers to success and shall facilitate host communities' ability to capitalize on the assets of their immigrant populations. The Office of New Americans shall identify strategic partnerships with State agencies to implement best practices, policies, and procedures and make recommendations for statewide policy and administrative changes.","","2012-2016",0,0,0,0,1,0,0,1,0,0,NA,2,NA
"474","IL","IL H 404 2015","This law amends the Metropolitan Water Reclamation District Act to permit a person who is legally authorized to work in the United States to be employed under contracts for work to be done with the District.","","2012-2016",1,0,0,0,0,0,0,0,0,0,NA,1,NA
"475","IL","IL H 4535 2014","This law allows an exception for applicants for an architecture license who have graduated from an architectural program outside the United States, and whose first language is not English, to not be required to submit certification of passage of the TOEFL or a test of spoken English, if the applicant earned an advanced degree from an accredited educational institution in the United States or its territories.","","2012-2016",1,1,0,0,1,0,0,0,0,0,NA,3,NA
"476","IL","IL H 5278 2012","This law amends Criminal Code to penalize trafficking in persons and deletes all previous references to forced labor or services.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"478","IL","IL H 6096 2014","This law appropriates $6,673,600 towards grants and administrative Expenses associated with Immigrant Integration Services and for other Immigrant Services pursuant to 305 ILCS 5/12-4.34.","","2012-2016",0,0,0,0,1,0,0,1,0,0,NA,2,NA
"479","IL","IL HCA 52 2014","No person shall be denied the right to register to vote or to cast a ballot in an election based on race, color, ethnicity, status as a member of a language minority, national origin, religion, sex, sexual orientation, or income.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"480","IL","IL HJR 127 2016","This resolution directs the Bilingual Advisory Task Force to see professional certification standards for foreign language educational interpreters would be feasible and would help immigrant parents be more involved in their children's' education.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"481","IL","IL HJR 40 2013","This resolution, which acknowledges the hardships and barriers to those with limited English proficiency, establishes a task force to identify the effectiveness of current language programs, to come up with new program ideas, and to recognize best practices.","","2012-2016",0,0,1,0,1,0,0,0,0,0,NA,2,NA
"482","IL","IL HR 1022 2016","This resolution urges President Barack Obama to nominate a Supreme Court Justice and urges his confirmation by the U.S. Senate, as the Supreme Court will hear a significant case (among others) impacting immigration this year.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"483","IL","IL HR 1028 2014","Congratulates Kathy Bovid on her remarkable 29 year career in healthcare, including most recently as Associate Director of State Government Affairs at Bristol-Myers Squib. She was born and raised in Michigan, while her father was born in Illinois, her Lithuanian and Swedish immigrant grandparents all lived and worked in Chicago in their early adult years.","","2012-2016",0,0,1,0,0,0,0,1,0,0,NA,2,NA
"484","IL","IL HR 1029 2016","This resolution mourns the death of Justice Antonin Gregory Scalia, the only son of an Italian immigrant from Sicily.","","2012-2016",0,0,0,0,1,0,0,1,0,0,NA,2,NA
"485","IL","IL HR 1035 2014","Recognizes the Polish American Police Association as a proactive organization interested in fostering the fraternal, ethnic, cultural, educational, civic, charitable, political, and professional interests of its members and the Polish-Slavic communities, the association provides financial and manpower support for various social service and professional organizations that provide services to the immigrant and Polish- American community.","","2012-2016",0,1,1,0,1,0,0,1,0,0,NA,4,NA
"486","IL","IL HR 1071 2016","This resolution mourns the death of Peter Krystian Domaradzk, an esteemed Polish American journalist, essayist, and historian who immigrated with his family to America in 1985.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
